Player_ID,Matches_Played,Runs_Scored,Batting_Average,Strike_Rate,Wickets_Taken,Bowling_Average,Economy_Rate,Recent_Form_Score,Player_Form
8284,14,3501,29.36,102.85,250,39.34,8.48,98.86,Good
8285,51,2919,12.81,68.14,164,27.24,4.66,68.48,Average
8286,127,4308,56.01,88.71,140,39.46,4.97,75.41,Good
8287,63,948,30.25,138.77,119,48.63,9.16,8.17,Poor
8288,100,3944,39.55,61.49,160,15.86,6.1,81.42,Good
8289,194,1127,54.27,132.49,104,20.73,6.56,59.67,Average
8290,107,191,30.11,152.68,91,47.07,3.02,33.67,Poor
8291,128,4012,51.03,80.42,203,17.5,3.57,58.17,Average
8292,90,3760,55.74,81.72,39,41.78,8.18,62.56,Average
8293,150,3730,18.7,63.46,53,36.84,5.33,26.02,Poor
8294,116,1403,54.62,121.49,88,16.67,4.05,43.71,Average
8295,178,1990,15.99,138.55,134,15.03,6.0,72.13,Good
8296,164,1104,23.76,114.83,1,32.57,3.32,22.58,Poor
8297,31,4800,50.41,106.73,96,19.11,7.97,83.61,Good
8298,22,548,55.03,114.53,55,45.53,3.56,7.75,Poor
8299,171,3448,44.21,153.78,123,31.83,3.38,58.12,Average
8300,181,1861,15.24,64.02,184,23.21,5.94,37.97,Poor
8301,86,4249,36.15,154.06,124,20.89,7.11,5.33,Poor
8302,176,5761,38.63,139.96,263,44.25,8.35,77.45,Good
8303,76,570,24.09,88.97,190,40.16,3.5,54.65,Average
8304,58,7903,59.56,122.97,214,40.13,5.34,71.53,Good
8305,166,1784,26.78,65.91,220,17.99,4.88,38.01,Poor
8306,75,2287,20.51,105.55,198,36.86,8.21,85.96,Good
8307,168,2421,15.51,80.89,173,45.43,5.59,8.37,Poor
8308,150,3972,28.93,62.68,216,41.81,7.39,23.34,Poor
8309,42,804,44.63,102.85,205,19.14,6.43,79.46,Good
8310,191,798,21.57,147.13,66,48.22,6.99,95.47,Good
8311,141,3275,48.48,170.52,173,17.44,5.56,84.64,Good
8312,183,610,16.77,139.47,77,34.49,4.67,23.09,Poor
8313,39,7517,32.02,108.24,41,48.08,3.42,34.85,Poor
8314,86,6831,45.12,179.94,63,43.78,4.21,76.55,Good
8315,137,6917,16.77,93.95,198,38.83,4.21,94.63,Good
8316,146,1806,39.89,82.46,89,44.97,9.54,28.92,Poor
8317,162,4238,49.95,115.64,6,38.56,9.56,38.63,Poor
8318,8,3260,39.78,120.59,262,16.92,4.79,2.29,Poor
8319,171,4367,35.57,102.58,121,27.28,3.74,50.44,Average
8320,196,5651,51.91,143.46,163,29.95,4.97,8.82,Poor
8321,157,3371,59.27,82.06,115,34.12,8.58,8.56,Poor
8322,160,2473,19.07,121.24,12,23.04,9.1,76.13,Good
8323,198,2093,44.57,120.02,19,45.84,6.51,34.39,Poor
8324,154,2142,14.03,158.85,200,23.0,6.78,93.56,Good
8325,163,4001,12.14,171.24,253,38.02,6.21,71.61,Good
8326,27,6207,24.04,139.59,85,45.68,4.28,29.48,Poor
8327,52,6556,58.55,96.64,179,40.65,3.35,68.19,Average
8328,152,7810,37.61,142.75,236,19.76,7.35,86.56,Good
8329,129,3080,23.41,90.16,60,48.3,8.59,43.6,Average
8330,170,4554,16.63,175.99,214,18.22,8.25,56.18,Average
8331,59,5834,56.01,158.68,214,22.0,9.3,21.75,Poor
8332,72,1432,28.12,111.74,89,19.87,8.7,40.22,Average
8333,92,2517,25.33,154.12,95,38.34,5.01,57.9,Average
8334,5,2857,52.9,109.04,60,43.26,3.82,61.55,Average
8335,139,505,40.22,68.95,55,23.33,6.02,72.0,Good
8336,189,5805,18.43,144.81,219,49.27,5.44,95.74,Good
8337,99,1096,31.08,108.55,93,19.87,8.1,83.85,Good
8338,144,4179,56.41,171.64,39,26.06,3.48,85.16,Good
8339,110,4154,55.06,96.79,247,32.16,9.6,55.75,Average
8340,137,1044,13.51,161.2,216,43.31,9.7,14.42,Poor
8341,112,5577,23.43,141.65,153,28.18,3.62,63.55,Average
8342,182,7061,17.73,162.4,61,21.3,6.04,40.63,Average
8343,46,2204,36.69,95.03,239,31.27,9.29,3.18,Poor
8344,106,3902,47.5,115.36,189,31.68,4.31,19.49,Poor
8345,128,1352,24.78,158.78,145,15.57,7.85,75.91,Good
8346,144,1596,47.9,137.26,9,15.73,7.98,63.1,Average
8347,107,575,43.44,103.19,291,24.72,4.64,97.84,Good
8348,150,6980,46.41,121.44,129,40.94,3.04,92.34,Good
8349,198,679,57.41,179.53,59,27.81,7.65,59.43,Average
8350,78,4298,31.23,149.02,174,22.39,7.32,15.49,Poor
8351,112,3712,27.13,133.74,72,18.95,7.55,33.63,Poor
8352,126,3828,44.19,159.35,238,24.82,4.1,23.3,Poor
8353,21,1129,50.38,113.04,178,31.85,7.23,47.05,Average
8354,75,3904,19.57,174.01,66,18.27,6.79,80.06,Good
8355,66,3193,52.34,126.24,80,15.52,6.17,82.18,Good
8356,45,317,12.89,99.22,76,19.46,8.44,17.81,Poor
8357,123,5301,10.32,70.32,247,40.83,5.72,54.91,Average
8358,166,5734,17.92,105.08,194,31.32,5.47,67.67,Average
8359,49,7483,58.93,128.24,67,30.58,6.79,39.66,Poor
8360,62,7981,36.18,144.39,55,15.69,9.61,90.54,Good
8361,183,5892,12.33,165.01,98,39.88,5.41,35.9,Poor
8362,130,3696,59.86,173.28,269,22.07,6.12,49.01,Average
8363,166,4501,47.25,72.29,75,18.18,4.86,58.68,Average
8364,48,7129,51.9,132.11,65,44.47,7.76,42.74,Average
8365,19,2996,20.65,139.99,32,32.0,5.55,96.36,Good
8366,82,7237,15.27,80.65,268,41.21,7.85,76.05,Good
8367,74,7327,35.75,125.47,29,43.77,4.02,82.91,Good
8368,182,7407,48.61,100.18,25,48.76,4.85,75.26,Good
8369,105,3594,41.89,69.29,209,36.83,4.44,58.81,Average
8370,164,3209,41.55,67.9,268,17.39,8.44,2.82,Poor
8371,199,2542,47.85,151.11,122,34.52,3.63,76.47,Good
8372,7,678,21.35,133.85,32,32.83,4.76,61.27,Average
8373,90,5366,43.08,145.81,142,17.01,6.55,8.07,Poor
8374,78,1889,29.61,142.23,144,25.72,3.61,11.86,Poor
8375,55,7710,13.49,76.12,261,29.43,3.08,48.12,Average
8376,71,5643,20.11,78.19,4,20.63,7.84,85.28,Good
8377,80,7410,49.7,90.3,160,15.31,7.3,55.37,Average
8378,97,1643,54.8,107.89,143,41.49,3.06,91.96,Good
8379,180,5455,24.14,172.7,151,44.81,3.34,81.57,Good
8380,149,5541,19.52,140.87,4,23.02,4.54,63.08,Average
8381,11,834,11.34,90.62,194,15.13,9.34,31.34,Poor
8382,17,2241,57.38,66.72,124,46.15,7.57,85.27,Good
8383,124,2355,44.19,142.11,75,19.69,8.64,65.92,Average
8384,70,1668,57.85,135.04,168,29.11,8.32,55.28,Average
8385,8,6026,53.19,141.09,216,27.81,9.88,50.06,Average
8386,142,2553,27.02,91.34,182,20.75,9.65,21.28,Poor
8387,92,280,15.63,122.04,112,35.96,3.47,1.57,Poor
8388,21,7970,34.95,103.4,275,47.15,3.16,71.65,Good
8389,56,6818,11.34,158.12,177,32.98,6.48,91.96,Good
8390,138,5909,17.5,68.33,124,49.05,4.9,18.37,Poor
8391,73,5028,21.67,93.05,290,21.68,6.53,93.47,Good
8392,141,7606,43.28,132.35,198,44.7,3.63,7.19,Poor
8393,25,2762,35.49,84.63,137,23.99,9.36,55.25,Average
8394,28,4703,25.12,140.73,217,23.77,8.42,11.56,Poor
8395,8,4578,38.24,76.41,296,19.12,6.86,88.91,Good
8396,156,1246,16.26,62.74,167,45.23,6.26,10.32,Poor
8397,191,1772,47.79,163.62,133,40.38,6.28,25.11,Poor
8398,7,2164,45.6,100.01,160,26.96,7.32,80.59,Good
8399,72,7111,20.83,78.82,271,27.23,6.82,68.85,Average
8400,105,191,40.32,80.73,279,44.57,6.38,38.81,Poor
8401,172,2835,35.17,166.31,247,47.47,7.75,83.68,Good
8402,180,2665,13.04,138.53,221,36.08,8.35,63.57,Average
8403,58,6113,23.91,174.76,171,29.24,7.5,25.98,Poor
8404,39,2563,59.97,156.0,258,16.86,5.74,74.03,Good
8405,60,7697,14.98,152.11,255,19.43,5.9,33.31,Poor
8406,112,306,35.32,119.98,167,19.96,3.69,81.57,Good
8407,44,531,52.47,158.5,119,24.69,5.9,78.16,Good
8408,72,4217,25.03,109.52,18,24.0,8.5,30.85,Poor
8409,50,2696,23.04,159.24,295,34.0,3.47,10.37,Poor
8410,82,4687,54.54,150.93,246,48.04,4.23,82.08,Good
8411,145,7321,25.24,141.41,204,45.16,8.9,36.44,Poor
8412,159,7013,42.57,99.57,66,32.82,6.98,32.53,Poor
8413,10,7704,47.02,135.69,184,15.61,7.7,1.82,Poor
8414,21,5571,49.43,120.81,107,17.39,5.25,72.59,Good
8415,168,7336,59.74,115.39,164,45.11,6.42,27.41,Poor
8416,103,58,50.16,178.83,120,24.93,8.33,43.59,Average
8417,85,6444,42.85,120.53,83,26.13,9.13,89.98,Good
8418,6,6696,54.77,63.84,260,19.89,9.82,12.53,Poor
8419,81,1573,55.29,135.18,106,22.81,8.96,3.8,Poor
8420,184,1140,58.66,147.36,122,23.65,3.47,56.05,Average
8421,70,1810,48.82,166.22,72,29.42,5.4,69.99,Average
8422,56,5901,19.75,135.92,153,36.81,8.24,52.82,Average
8423,96,3198,45.49,62.33,288,27.36,5.93,33.96,Poor
8424,175,3476,13.76,74.37,96,30.75,6.05,36.14,Poor
8425,26,4494,25.9,79.35,291,21.37,8.56,14.96,Poor
8426,115,2562,15.79,85.35,277,16.97,8.83,31.17,Poor
8427,111,2852,57.5,155.97,253,27.19,8.54,75.89,Good
8428,187,6641,26.94,97.17,81,17.19,5.48,49.91,Average
8429,71,941,45.66,97.48,16,25.49,4.6,89.08,Good
8430,192,4623,38.57,150.67,299,44.32,5.51,16.8,Poor
8431,190,6541,15.38,109.49,179,27.84,7.91,44.24,Average
8432,144,7432,38.07,67.76,215,21.76,5.55,70.16,Good
8433,73,1774,43.05,130.22,21,46.57,3.39,27.23,Poor
8434,88,7430,54.08,75.61,235,37.38,8.61,26.68,Poor
8435,107,1421,13.5,128.6,210,49.59,3.44,10.56,Poor
8436,43,5765,24.78,153.56,285,25.51,9.97,89.29,Good
8437,17,7892,44.62,171.54,206,22.01,9.03,17.25,Poor
8438,45,5646,11.72,68.05,254,25.43,9.69,97.01,Good
8439,61,435,20.18,96.48,10,43.44,8.83,44.88,Average
8440,185,839,20.93,138.3,33,20.3,3.71,98.18,Good
8441,16,4001,43.47,97.85,120,23.44,5.93,4.04,Poor
8442,17,4455,24.3,114.12,235,39.56,9.36,56.71,Average
8443,124,5248,39.98,62.41,182,40.83,3.64,69.08,Average
8444,101,4959,58.27,143.22,77,48.56,5.14,51.63,Average
8445,61,2681,49.66,165.99,122,49.31,6.27,57.01,Average
8446,44,7408,26.65,177.22,275,38.22,6.15,53.84,Average
8447,122,1650,33.62,159.66,207,27.7,9.61,14.95,Poor
8448,84,5828,20.03,63.81,185,30.86,5.77,53.19,Average
8449,132,1245,10.79,138.22,16,30.37,4.67,54.17,Average
8450,177,2261,24.49,119.48,289,28.56,6.11,35.56,Poor
8451,39,915,28.47,172.55,253,26.84,5.77,60.75,Average
8452,7,2639,38.22,168.26,98,20.88,7.36,41.19,Average
8453,124,5894,57.2,178.57,146,27.82,9.96,75.52,Good
8454,9,6278,57.39,163.43,113,48.92,6.86,3.82,Poor
8455,15,3889,13.5,125.63,96,45.88,6.24,1.0,Poor
8456,130,6897,40.73,145.79,169,36.61,7.16,52.39,Average
8457,75,4481,12.12,175.76,198,21.75,9.86,98.92,Good
8458,121,1326,42.4,129.37,176,45.75,7.37,44.55,Average
8459,188,5901,15.89,160.8,123,25.92,3.86,1.19,Poor
8460,142,3358,57.32,173.07,156,34.1,9.39,31.71,Poor
8461,110,1585,53.22,128.46,94,46.91,7.14,46.73,Average
8462,120,5308,11.12,79.1,285,26.71,4.11,90.11,Good
8463,166,3368,49.11,78.67,98,46.97,4.61,12.13,Poor
8464,71,5645,41.79,73.84,234,23.23,3.84,92.44,Good
8465,35,388,34.77,117.16,189,47.5,9.73,94.02,Good
8466,79,7626,40.13,117.62,293,27.55,3.5,64.1,Average
8467,75,2791,43.91,134.08,272,28.11,8.35,22.52,Poor
8468,70,3332,54.22,117.94,17,34.36,5.36,53.67,Average
8469,74,703,48.37,176.77,173,27.15,3.57,81.67,Good
8470,45,7068,38.77,94.96,119,30.75,6.04,35.8,Poor
8471,195,5834,51.23,164.86,255,32.55,3.0,90.53,Good
8472,164,2820,59.35,72.04,95,32.19,8.72,8.69,Poor
8473,24,7280,25.01,132.23,30,48.64,6.79,30.72,Poor
8474,189,4959,15.92,137.8,96,24.86,6.16,99.32,Good
8475,182,1059,46.57,152.67,192,24.96,8.8,58.39,Average
8476,157,4174,58.93,120.36,232,44.33,6.64,59.03,Average
8477,144,1298,15.84,83.67,45,28.72,7.17,23.99,Poor
8478,43,1301,31.59,104.28,290,17.56,8.7,85.76,Good
8479,149,673,13.11,92.66,235,31.84,8.04,42.91,Average
8480,49,2359,48.83,110.29,48,34.26,7.61,79.35,Good
8481,143,7696,57.44,123.6,161,36.62,7.93,81.07,Good
8482,74,4299,34.95,135.01,284,23.23,4.84,17.49,Poor
8483,129,5080,30.48,161.41,133,49.06,3.82,50.18,Average
8484,155,6071,55.39,169.2,256,40.8,7.36,38.4,Poor
8485,95,4112,16.67,115.51,182,40.2,4.57,15.48,Poor
8486,74,7881,54.58,70.64,26,45.55,3.33,12.34,Poor
8487,170,4571,29.61,155.65,139,15.91,4.78,4.58,Poor
8488,134,3582,37.97,117.26,259,36.46,8.04,70.2,Good
8489,88,1016,36.41,125.57,79,43.62,7.96,78.22,Good
8490,93,209,40.8,131.5,179,16.2,9.32,47.14,Average
8491,83,498,57.11,140.14,266,41.47,7.73,56.39,Average
8492,117,7569,57.56,166.81,51,49.64,6.08,26.2,Poor
8493,97,428,51.56,174.26,83,35.77,4.82,71.48,Good
8494,76,7245,19.58,172.82,155,29.86,8.31,58.4,Average
8495,169,3639,26.68,157.14,103,30.88,5.88,88.23,Good
8496,53,3151,34.39,166.71,96,38.78,8.71,74.61,Good
8497,56,5425,55.27,65.96,124,34.95,8.96,1.89,Poor
8498,37,2105,36.04,161.89,182,42.56,5.46,80.98,Good
8499,26,1553,58.87,68.67,53,29.76,5.41,2.71,Poor
8500,118,5327,59.19,149.54,163,29.61,9.4,81.38,Good
8501,137,5630,39.93,80.32,148,41.11,5.78,98.73,Good
8502,22,3206,53.87,103.21,289,37.59,7.95,48.09,Average
8503,170,5963,59.96,82.1,86,42.23,5.64,22.69,Poor
8504,122,7137,52.49,113.22,161,46.05,8.12,0.96,Poor
8505,121,2569,42.85,109.41,167,24.22,4.22,15.03,Poor
8506,41,2628,52.26,65.77,134,26.03,8.85,50.38,Average
8507,68,1876,14.13,159.66,89,33.44,9.88,80.66,Good
8508,142,4994,41.74,162.5,80,47.57,8.36,87.15,Good
8509,83,5202,20.83,154.5,230,44.21,5.51,68.36,Average
8510,174,6764,15.8,161.71,88,31.4,6.89,8.68,Poor
8511,127,1067,54.64,150.11,292,35.06,7.69,99.13,Good
8512,180,1506,41.98,172.5,1,39.93,4.35,74.71,Good
8513,48,3013,22.18,129.17,221,33.29,4.98,42.65,Average
8514,86,7053,29.34,129.92,16,18.45,8.61,81.37,Good
8515,91,1667,58.66,163.19,195,27.35,9.62,58.86,Average
8516,20,4588,53.11,101.93,119,16.67,4.91,60.28,Average
8517,58,6642,10.78,66.01,241,38.45,4.03,97.13,Good
8518,106,7185,58.99,149.98,173,26.8,9.87,80.11,Good
8519,167,4700,28.43,90.55,31,40.84,5.24,26.22,Poor
8520,102,4066,44.77,116.91,274,30.04,8.45,17.52,Poor
8521,160,947,45.63,88.85,194,16.6,5.65,17.23,Poor
8522,6,4389,55.58,159.25,3,28.29,9.64,45.45,Average
8523,98,1171,54.25,175.0,280,22.65,7.2,38.86,Poor
8524,145,7639,24.09,66.6,20,22.5,5.91,45.28,Average
8525,173,6114,42.18,88.0,237,28.22,4.25,6.27,Poor
8526,63,171,29.69,82.75,92,49.24,4.79,20.21,Poor
8527,73,5682,36.28,140.78,88,48.6,9.0,79.75,Good
8528,123,4626,37.73,111.44,112,43.12,3.4,75.76,Good
8529,96,1143,29.82,114.75,220,23.59,4.1,39.33,Poor
8530,185,1859,33.19,78.85,97,41.74,4.35,39.05,Poor
8531,49,5856,20.42,109.77,141,15.54,3.49,88.38,Good
8532,152,6209,40.38,96.39,149,16.97,7.8,18.19,Poor
8533,28,2188,47.95,133.34,47,44.25,9.87,35.72,Poor
8534,193,2493,31.49,86.07,50,34.75,3.97,76.35,Good
8535,95,3577,58.88,133.78,207,28.07,8.59,57.46,Average
8536,98,188,12.86,105.33,10,40.92,4.24,6.03,Poor
8537,62,4076,39.46,101.56,269,19.0,9.82,1.18,Poor
8538,159,157,39.18,96.67,262,25.03,6.55,1.91,Poor
8539,158,7777,11.81,140.86,196,40.47,8.93,65.6,Average
8540,132,2717,21.23,127.49,185,22.25,4.19,62.25,Average
8541,11,1970,55.28,162.21,295,36.02,9.2,4.45,Poor
8542,174,245,37.23,88.99,220,30.67,3.57,13.2,Poor
8543,51,2903,31.82,64.81,80,22.08,3.16,72.26,Good
8544,57,7087,30.77,81.84,221,46.09,7.96,30.96,Poor
8545,191,2795,54.41,101.2,169,30.24,3.75,99.17,Good
8546,42,7200,28.35,81.56,85,35.96,9.06,31.25,Poor
8547,57,7528,52.96,70.02,43,23.86,7.35,33.57,Poor
8548,147,3824,25.46,113.44,260,27.14,5.32,41.95,Average
8549,158,2377,36.58,141.23,103,16.71,4.94,82.77,Good
8550,52,6655,17.19,150.19,283,31.91,3.57,55.73,Average
8551,99,849,51.25,107.85,227,27.07,7.81,85.72,Good
8552,151,1810,46.8,117.37,187,26.53,9.42,42.72,Average
8553,141,5190,36.5,150.66,120,46.15,8.3,60.83,Average
8554,68,5432,11.3,102.32,148,39.64,7.34,0.46,Poor
8555,97,3986,34.06,154.17,56,31.01,3.83,57.55,Average
8556,186,7895,21.26,176.09,188,21.84,8.79,8.05,Poor
8557,129,2126,30.67,165.66,37,49.06,9.76,19.3,Poor
8558,183,4264,52.82,114.43,200,17.62,4.84,99.75,Good
8559,43,6953,48.48,129.54,228,19.76,5.94,63.72,Average
8560,8,3030,22.1,145.97,130,24.46,3.1,86.93,Good
8561,130,6323,59.25,101.92,170,48.41,8.82,5.73,Poor
8562,7,5747,55.16,155.91,34,24.76,3.15,38.46,Poor
8563,68,2307,36.43,112.43,200,32.2,6.41,86.24,Good
8564,33,5605,36.51,161.62,167,41.64,7.04,41.08,Average
8565,120,5891,55.06,90.57,245,47.52,3.39,25.36,Poor
8566,15,3076,41.81,61.37,223,36.18,4.23,48.1,Average
8567,101,2344,36.83,135.92,57,28.45,8.54,47.09,Average
8568,106,619,47.46,114.23,289,49.49,4.77,99.07,Good
8569,190,2902,21.75,67.18,24,15.92,8.07,35.45,Poor
8570,159,2407,53.92,118.51,31,44.13,8.24,95.73,Good
8571,25,6260,36.57,80.23,109,24.71,5.85,91.2,Good
8572,43,4452,40.17,135.57,100,43.61,3.45,44.95,Average
8573,106,3004,14.5,113.41,149,20.68,3.08,94.5,Good
8574,50,3914,25.48,80.53,192,27.14,6.45,72.89,Good
8575,70,2486,31.34,109.43,108,16.96,3.5,88.5,Good
8576,95,3402,30.7,87.93,276,21.99,8.09,89.18,Good
8577,168,3596,48.91,138.37,232,36.1,5.67,8.55,Poor
8578,115,1677,24.12,95.42,20,41.65,7.78,89.68,Good
8579,86,5307,19.11,158.64,251,46.89,5.86,48.96,Average
8580,127,4039,39.13,61.7,13,19.19,7.4,63.7,Average
8581,197,1304,40.75,108.41,214,19.92,8.83,30.05,Poor
8582,195,5630,16.08,134.05,23,47.86,9.19,64.55,Average
8583,103,4093,10.12,62.71,19,41.81,3.12,2.71,Poor
8584,39,5585,55.88,85.9,201,33.89,7.52,37.12,Poor
8585,163,7282,13.98,99.29,51,31.69,6.95,62.86,Average
8586,160,1963,54.89,62.62,185,20.52,7.46,19.69,Poor
8587,107,3307,29.96,125.6,206,28.28,3.41,67.26,Average
8588,133,1361,42.65,135.7,94,28.04,3.49,82.89,Good
8589,29,6665,19.28,87.3,265,37.69,6.48,3.73,Poor
8590,47,4294,51.2,125.22,14,35.96,3.4,60.39,Average
8591,88,1787,19.01,179.9,174,17.09,8.43,58.06,Average
8592,199,1073,29.33,166.43,218,44.7,8.41,78.21,Good
8593,195,1165,21.9,67.04,9,47.81,3.82,69.75,Average
8594,55,5902,51.88,75.35,18,42.31,6.19,45.46,Average
8595,134,3599,52.92,119.33,67,21.24,7.16,35.45,Poor
8596,130,5633,28.6,89.42,277,21.03,9.02,98.56,Good
8597,196,2717,25.37,69.72,293,40.41,9.92,50.18,Average
8598,73,7197,48.68,90.55,14,30.43,3.12,40.79,Average
8599,13,3153,53.93,67.34,113,42.26,6.33,99.3,Good
8600,6,4126,41.2,123.59,299,17.64,8.62,18.05,Poor
8601,166,7915,56.37,118.83,157,40.08,8.57,18.61,Poor
8602,192,3055,29.15,60.76,103,29.84,6.79,97.65,Good
8603,193,6476,17.59,117.9,279,16.08,4.28,65.77,Average
8604,163,659,18.98,122.38,85,34.08,6.91,51.97,Average
8605,14,6320,43.49,132.68,93,39.47,5.74,6.78,Poor
8606,118,6513,30.38,176.41,173,33.49,5.86,35.59,Poor
8607,80,4642,17.82,177.92,241,19.3,5.3,43.33,Average
8608,168,2582,24.61,123.23,261,43.56,4.01,51.14,Average
8609,89,1129,36.53,161.42,293,26.1,8.17,43.66,Average
8610,53,6240,16.07,70.22,281,47.25,7.96,43.81,Average
8611,74,6373,10.17,123.74,146,46.74,6.8,99.48,Good
8612,181,2274,55.86,141.47,1,22.01,5.48,97.4,Good
8613,135,4466,25.24,127.77,67,31.67,8.76,8.62,Poor
8614,137,5219,21.07,87.69,68,19.81,4.12,16.86,Poor
8615,193,1468,44.92,67.52,46,38.72,6.04,94.16,Good
8616,94,5587,52.67,106.4,63,44.82,7.57,31.9,Poor
8617,30,2102,41.61,137.72,79,37.69,8.75,61.15,Average
8618,76,3266,22.72,179.01,253,24.12,7.55,79.79,Good
8619,9,7687,53.08,88.38,236,17.67,3.82,47.09,Average
8620,19,2471,35.52,170.13,138,17.42,3.71,1.66,Poor
8621,127,6458,29.06,68.19,263,36.38,3.35,82.81,Good
8622,148,1151,40.24,171.72,153,48.37,6.92,75.62,Good
8623,5,6175,45.03,159.88,131,39.33,4.7,4.14,Poor
8624,148,92,39.69,62.51,225,40.57,4.12,89.74,Good
8625,169,2566,56.01,95.78,91,26.53,3.59,85.7,Good
8626,7,1281,41.4,66.11,117,35.51,7.49,27.5,Poor
8627,184,2900,53.93,179.46,125,26.08,8.27,8.01,Poor
8628,51,6021,39.35,111.34,226,46.56,9.0,40.32,Average
8629,99,5339,26.48,139.46,178,19.64,7.17,87.49,Good
8630,17,2799,36.61,88.1,84,37.12,5.48,48.24,Average
8631,124,3177,14.32,172.05,163,40.58,6.29,28.16,Poor
8632,59,5667,21.51,92.9,229,39.45,7.45,23.18,Poor
8633,153,4511,48.31,91.23,205,24.01,7.99,35.5,Poor
8634,70,2604,43.07,97.75,103,32.01,7.51,99.39,Good
8635,186,3881,18.33,115.5,113,38.22,9.73,87.84,Good
8636,159,7476,31.9,62.22,187,47.58,8.25,54.7,Average
8637,170,2413,17.1,131.74,270,32.49,8.25,80.84,Good
8638,94,1544,52.79,63.8,50,25.52,8.74,31.63,Poor
8639,190,3530,15.46,124.7,221,28.53,6.22,61.52,Average
8640,66,2646,42.71,114.95,110,33.95,4.85,87.28,Good
8641,106,7537,40.35,89.11,54,49.17,8.71,36.77,Poor
8642,178,6474,33.64,99.57,11,36.99,6.25,80.04,Good
8643,143,4784,23.91,144.68,189,20.42,7.25,61.43,Average
8644,12,5761,30.2,61.15,154,44.51,6.01,61.54,Average
8645,101,7874,50.32,98.0,264,21.35,5.77,4.11,Poor
8646,121,2058,48.08,141.64,103,16.36,7.7,89.93,Good
8647,68,6961,46.94,78.27,162,18.51,7.66,77.61,Good
8648,25,5626,47.49,127.25,140,42.51,5.16,3.65,Poor
8649,119,4514,17.19,80.27,236,46.57,4.32,61.07,Average
8650,195,1145,14.95,78.57,43,24.39,3.92,74.59,Good
8651,89,910,53.07,152.67,238,32.43,3.8,79.51,Good
8652,196,3306,51.86,91.98,96,35.9,8.72,8.85,Poor
8653,24,5450,44.07,105.09,97,29.65,5.0,63.99,Average
8654,12,1566,40.3,147.6,52,17.29,7.75,23.3,Poor
8655,62,2395,28.34,81.54,108,16.98,5.01,45.14,Average
8656,50,3005,21.2,123.81,256,30.41,7.67,52.65,Average
8657,35,4507,43.38,170.14,10,42.93,9.89,2.73,Poor
8658,97,5343,55.65,126.46,177,17.96,3.46,29.95,Poor
8659,13,4248,31.85,65.86,293,22.2,7.58,79.74,Good
8660,19,5331,25.16,130.76,24,24.44,4.98,84.23,Good
8661,98,91,23.54,70.82,125,34.57,3.58,33.0,Poor
8662,158,3992,11.19,93.85,265,16.51,3.55,44.18,Average
8663,142,330,36.02,161.96,132,45.1,5.6,83.12,Good
8664,33,7634,59.41,61.33,277,31.48,6.78,20.08,Poor
8665,84,5760,50.76,69.24,41,31.98,7.53,73.1,Good
8666,40,954,54.87,103.6,100,26.43,6.97,40.73,Average
8667,88,3780,41.06,179.93,283,22.42,9.29,98.71,Good
8668,113,7113,34.07,95.02,276,27.73,4.07,60.18,Average
8669,122,2601,59.52,78.87,138,46.97,8.8,14.81,Poor
8670,41,2977,32.36,125.93,220,18.3,6.7,17.19,Poor
8671,90,5347,55.84,122.31,68,17.13,9.02,2.73,Poor
8672,75,4289,48.09,113.95,292,19.01,5.99,71.48,Good
8673,155,529,26.55,173.6,176,42.19,6.37,44.33,Average
8674,173,2892,35.15,93.62,196,16.69,5.96,1.1,Poor
8675,97,1266,29.22,95.2,32,26.66,3.68,10.14,Poor
8676,84,7556,16.81,76.83,227,29.87,4.02,28.94,Poor
8677,106,7443,27.84,143.67,135,32.75,6.62,42.41,Average
8678,160,1473,54.45,98.56,133,15.11,6.73,93.84,Good
8679,180,4734,47.63,156.33,142,32.04,6.27,54.13,Average
8680,170,5706,23.88,176.61,244,21.82,3.09,89.42,Good
8681,163,1597,28.4,65.24,136,18.43,6.54,25.05,Poor
8682,18,2525,40.82,179.17,60,33.67,3.94,33.22,Poor
8683,121,6623,30.81,90.49,55,41.05,6.96,88.08,Good
8684,77,6431,35.15,110.41,132,47.72,5.02,49.14,Average
8685,95,4793,44.91,153.33,207,46.94,9.94,59.02,Average
8686,94,3761,33.36,139.84,125,28.96,5.51,57.42,Average
8687,33,6141,19.55,153.41,122,39.64,8.75,64.54,Average
8688,183,5797,36.03,115.96,230,39.35,4.72,58.9,Average
8689,53,2742,27.81,169.93,34,29.42,4.33,69.44,Average
8690,175,4635,24.54,154.79,265,18.44,4.55,14.73,Poor
8691,76,4425,26.41,97.11,90,28.37,5.33,71.06,Good
8692,137,469,31.95,173.82,20,49.73,8.94,15.06,Poor
8693,46,3830,54.33,175.33,139,34.43,8.35,34.04,Poor
8694,139,6992,46.7,109.81,264,26.95,6.05,83.13,Good
8695,46,533,43.39,138.24,119,41.03,4.32,60.78,Average
8696,168,6058,33.56,157.77,220,39.02,3.34,96.72,Good
8697,109,4562,10.09,158.08,22,35.26,7.33,25.23,Poor
8698,31,7120,27.03,61.69,38,37.31,7.95,92.07,Good
8699,62,4055,50.66,135.48,234,35.47,7.24,64.19,Average
8700,50,6563,29.41,176.84,240,48.47,6.51,36.92,Poor
8701,70,3679,38.19,87.76,127,32.82,9.81,78.68,Good
